Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Somalia,SOM,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.72174,..,..,..,..,5.95619,5.94285,6.11306,6.15899,6.50505
South Africa,ZAF,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,102.66989,101.26646,101.00954,100.44002,100.65726,101.9005,101.4936,99.1387,96.59,..
South Africa,ZAF,GDP at market prices (current US$),NY.GDP.MKTP.CD,375349442837.24,416418874936.304,396332702639.496,366829390478.954,350904575292.317,317620522794.827,296357282715.109,349554116683.818,368288939768.322,..
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,7328.61562893966,8007.41284634441,7501.4699839525,6832.45689096701,6433.18727662894,5734.63362915331,5272.91842475419,6132.4798409721,6374.02819575944,..
South Africa,ZAF,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,19.5515,19.58884,18.48507,18.57234,18.28119,..
South Africa,ZAF,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,5.04201,5.21316,4.87495,5.11685,5.09079,..
South Africa,ZAF,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,80.37193,80.38388,81.51493,81.28923,81.59718,..
South Africa,ZAF,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,104.72938,103.41839,103.2292,102.6704,102.70496,105.57039,103.18496,100.86473,98.5389,..
South Africa,ZAF,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,106.75737,105.53553,105.41124,104.86168,104.71603,109.17408,104.84414,102.5566,100.44826,..
South Africa,ZAF,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,77.14448,..,80.91715,..,82.31311,81.53611,80.04815,..
South Africa,ZAF,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,78.29217,..,82.94553,..,84.53588,83.71125,81.96745,..
South Africa,ZAF,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,76.01564,..,78.9236,..,80.12841,79.39786,78.16089,..
South Asia,SAS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.42347002029419,2.82980000972748,2.34995496273041,2.98257493972779,3.1217600107193,2.9460198879242,2.50031995773315,..,..,..
South Asia,SAS,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,106.05615,106.34329,107.63053,111.05974,109.19459,109.65876,116.54265,114.60604,98.89166,98.62101
South Asia,SAS,GDP at market prices (current US$),NY.GDP.MKTP.CD,2060781195902.96,2271837818236.64,2297332220294.97,2357132395290.35,2581822524299.29,2697257680240,2919989612835.99,3347112384045.09,3452423671397.97,..
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1257.49943946424,1367.31313045874,1364.41641346404,1381.85661753008,1494.42075848812,1541.80368396863,1648.62449052113,1866.9376986432,1902.8026286069,..
South Asia,SAS,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,106.03775,105.85929,106.92532,107.34231,105.92993,106.35171,111.43283,110.09267,99.5641,99.30749
South Asia,SAS,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,106.02113,105.42181,106.28758,103.97537,102.96568,103.33983,106.76636,105.96072,100.18074,99.93752
South Asia,SAS,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,61.54657,63.49383,65.13887,65.31299,66.91683,67.37398,69.49316,68.55445,65.97647,65.86483
South Asia,SAS,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,59.89435,62.17536,64.1895,66.04957,67.79512,68.27577,71.03637,69.98276,65.94785,66.04096
South Asia,SAS,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,63.04806,64.69115,66.00039,64.64475,66.11994,66.55548,68.09199,67.25654,66.0025,65.70458
South Asia (IDA & IBRD),TSA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,106.05615,106.34329,107.63053,111.05974,109.19459,109.65876,116.54265,114.60604,98.89166,98.62101
South Asia (IDA & IBRD),TSA,GDP at market prices (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,106.03775,105.85929,106.92532,107.34231,105.92993,106.35171,111.43283,110.09267,99.5641,99.30749
South Asia (IDA & IBRD),TSA,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,106.02113,105.42181,106.28758,103.97537,102.96568,103.33983,106.76636,105.96072,100.18074,99.93752
South Asia (IDA & IBRD),TSA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,61.54657,63.49383,65.13887,65.31299,66.91683,67.37398,69.49316,68.55445,65.97647,65.86483
South Asia (IDA & IBRD),TSA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,59.89435,62.17536,64.1895,66.04957,67.79512,68.27577,71.03637,69.98276,65.94785,66.04096
South Asia (IDA & IBRD),TSA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,63.04806,64.69115,66.00039,64.64475,66.11994,66.55548,68.09199,67.25654,66.0025,65.70458
South Sudan,SSD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,0.96289,..,1.0245,1.23246,1.46556,1.5439,..,..,..
South Sudan,SSD,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,71.58802,..,..,..,60.38093,..,..,..,..
South Sudan,SSD,GDP at market prices (current US$),NY.GDP.MKTP.CD,15728045817.4245,18831595688.2841,10368813559.322,11804406779.661,..,..,..,..,..,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,1582.1505029786,1814.02525243294,956.750886002132,1044.99167812506,..,..,..,..,..,..
South Sudan,SSD,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,90.05068,..,..,..,72.98991,..,..,..,..
South Sudan,SSD,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,..,108.12398,..,..,..,85.30755,..,..,..,..
South Sudan,SSD,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..
Spain,ESP,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.85608,4.89692,4.46934,4.35102,4.30338,4.28657,4.22764,4.20774,..,..
Spain,ESP,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,103.57508,104.14684,104.90096,108.81614,107.87827,107.20858,105.09839,103.58476,102.70377,..
Spain,ESP,GDP at market prices (current US$),NY.GDP.MKTP.CD,1420722034063,1478772824224.03,1324820091194.67,1354757433212.72,1369398844599.58,1195119269971.52,1232076017361.53,1309309642308.24,1419041949909.82,..
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,30502.7197080776,31636.4463142558,28324.4293363918,29059.5479522321,29461.5503337389,25732.0183647454,26505.6243284919,28100.8522848303,30370.8923252247,..
Spain,ESP,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,26.30594,25.8396,22.78545,25.78224,24.65685,25.37436,23.8804,23.45458,22.26665,..
Spain,ESP,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,8.78414,8.15166,8.32324,9.32718,8.79498,8.8362,9.12778,9.06749,8.91273,..
Spain,ESP,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,73.69406,73.864,72.18277,74.21776,75.34315,74.01417,75.90577,76.35734,77.64162,..
Spain,ESP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,103.97558,104.55565,105.24018,108.19378,107.15204,106.36399,104.21417,102.71029,101.98935,..
Spain,ESP,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,104.35488,104.94298,105.56071,107.60685,106.46832,105.57044,103.38562,101.891,101.32017,..
Spain,ESP,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,100.24356,102.52842,104.25085,105.94154,106.23411,106.94262,106.78925,106.86847,107.38571,..
Spain,ESP,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,103.2752,105.41231,106.90353,108.75608,108.92196,109.43071,109.54629,109.89688,110.6621,..
Spain,ESP,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,97.37896,99.80229,101.74093,103.27602,103.68744,104.58637,104.18269,104.00544,104.29008,..
Sri Lanka,LKA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.71774,1.80861,1.49617,1.62107,1.93288,2.22875,3.4492,2.79925,2.12421,..
Sri Lanka,LKA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,98.24813,97.51822,98.76951,99.42777,100.18917,100.57343,100.37505,99.90265,99.61806,..
Sri Lanka,LKA,GDP at market prices (current US$),NY.GDP.MKTP.CD,56725749221.9043,65292753005.4664,68434409315.1123,74317806538.3632,79356449840.5771,80604080688.5775,82401038709.5356,88019706803.834,88900770857.6351,..
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2799.64887619972,3200.83382914016,3350.52187589289,3610.28936304898,3819.25352972265,3843.78067184442,3886.29150165239,4104.63098320435,4102.48135014467,..
Sri Lanka,LKA,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,99.50329,99.52459,99.95391,100.64361,101.35966,101.66147,101.47404,100.63271,100.16202,..
Sri Lanka,LKA,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,100.74422,101.51485,101.13022,101.85019,102.51886,102.737,102.55836,101.35095,100.69527,..
Sri Lanka,LKA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,76.23657,77.01259,77.64719,78.71463,..,..,78.39887,78.80955,79.9185,..
Sri Lanka,LKA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,77.12073,77.66571,79.0555,80.22899,..,..,79.73185,80.55235,81.64464,..
Sri Lanka,LKA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,75.35567,76.36028,76.23903,77.20031,..,..,77.06912,77.07277,78.20095,..
St. Kitts and Nevis,KNA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,2.64346,..,..,..,..
St. Kitts and Nevis,KNA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,110.55456,110.42899,109.69951,108.73786,108.39243,107.93336,107.09163,..,..,..
St. Kitts and Nevis,KNA,GDP at market prices (current US$),NY.GDP.MKTP.CD,760170370.37037,817759259.259259,800414814.814815,839774074.074074,916566666.666667,923155555.555555,971166666.666667,996944444.444444,1010822222.22222,..
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,15508.616989766,16538.0965328384,16044.5569951052,16685.026605354,18051.8900749728,18029.3255386512,18811.9451170299,19155.4317310874,19275.4185126565,..
St. Kitts and Nevis,KNA,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,113.47968,111.47693,110.59943,108.31395,108.61798,108.30196,108.73554,..,..,..
St. Kitts and Nevis,KNA,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,116.48877,112.53743,111.50038,107.89168,108.84194,108.66983,110.38339,..,..,..
St. Kitts and Nevis,KNA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,101.79032,102.28297,..,..,..,..
St. Kitts and Nevis,KNA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,101.33455,110.88973,..,..,..,..
St. Kitts and Nevis,KNA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,102.24651,93.60626,..,..,..,..
St. Lucia,LCA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.4829,3.58824,3.27299,3.85985,3.88069,3.86773,5.20828,..,3.3318,..
St. Lucia,LCA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,99.48973,100.22562,101.45412,103.15652,103.2646
St. Lucia,LCA,GDP at market prices (current US$),NY.GDP.MKTP.CD,1399203481.48148,1444269666.66667,1440016851.85185,1483814333.33333,1559072148.14815,1659110888.88889,1701596814.81481,1816728740.74074,1921848222.22222,..
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,8037.47296712228,8227.39408163575,8151.99241336827,8358.90516938665,8744.29122441417,9262.25611518645,9452.05536381157,10039.6714141126,10566.0497458462,..
St. Lucia,LCA,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,0,..,..,..,..,..,..
St. Lucia,LCA,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,..,..,..,..,101.14238,101.90866,102.0014,102.59824,102.33453
St. Lucia,LCA,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,..,..,..,..,..,102.76158,103.55436,102.53514,102.05436,101.42876
St. Lucia,LCA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,73.16502,74.40728,74.72182,72.56736,70.13056
St. Lucia,LCA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,73.70205,77.4983,78.42036,75.57662,72.6607
St. Lucia,LCA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,72.63356,71.34855,71.06405,69.59315,67.63225
St. Martin (French part),MAF,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,GDP at market prices (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.08523,..,..,..,..,..,5.7334,5.73196,5.69378,..
St. Vincent and the Grenadines,VCT,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,106.20562,105.08557,110.76745,109.58515,109.62926,109.69748,109.37341,109.79887,112.74018,..
St. Vincent and the Grenadines,VCT,GDP at market prices (current US$),NY.GDP.MKTP.CD,681225962.962963,676129407.407407,692933740.740741,721207407.407407,727714814.814815,755400000,774429629.62963,792177777.777778,811300000,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,6292.78982922694,6242.19328083946,6390.31438871896,6639.60714595024,6684.80736732912,6920.87807380804,7075.06582034944,7212.96018080962,7361.4009618002,..
St. Vincent and the Grenadines,VCT,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,109.10809,105.92105,112.27542,111.80578,110.52848,110.22024,109.97163,110.6618,113.40437,..
St. Vincent and the Grenadines,VCT,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,111.89277,106.72688,113.73301,113.94898,111.39486,110.72412,110.54963,111.50487,114.05903,..
St. Vincent and the Grenadines,VCT,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,83.45351,83.56413,..,..,..,..
St. Vincent and the Grenadines,VCT,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,85.91642,85.20037,..,..,..,..
St. Vincent and the Grenadines,VCT,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,81.09431,81.99671,..,..,..,..
Sub-Saharan Africa,SSF,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.83617508411408,3.92513990402222,4.10118007659912,4.4985499382019,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,93.5266,94.76524,96.29907,96.9402,96.85492,95.82346,95.87703,95.98685,96.14986,96.60417
Sub-Saharan Africa,SSF,GDP at market prices (current US$),NY.GDP.MKTP.CD,1371497000323.48,1553140160255.44,1640738695490.73,1747711134810.36,1830703430177.25,1663809538504.01,1556636332371.29,1691260079879.91,1709948446225.32,..
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,1578.2018158673,1739.14877970659,1787.82878106682,1853.27149623543,1889.34923279458,1671.40023946233,1522.34320573131,1610.48818375213,1585.77214781685,..
Sub-Saharan Africa,SSF,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,97.36629,98.75419,99.58765,99.84532,99.42065,98.0247,98.1864,98.32414,98.56087,98.92252
Sub-Saharan Africa,SSF,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,101.13969,102.67221,102.81606,102.69549,101.9362,100.18157,100.44804,100.61177,100.91919,101.18895
Sub-Saharan Africa,SSF,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,56.52314,57.60359,58.50194,59.64978,59.13836,59.0012,58.782,59.07429,59.4007,..
Sub-Saharan Africa,SSF,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,53.11541,54.11518,55.46095,56.82101,56.47795,56.53172,56.38476,56.72239,57.0463,..
Sub-Saharan Africa,SSF,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,59.89131,61.04902,61.50349,62.44009,61.76061,61.43357,61.14179,61.38807,61.71559,..
Sub-Saharan Africa (excluding high income),SSA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.83617508411408,3.92513990402222,4.10118007659912,4.4985499382019,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,93.51808,94.75772,96.29318,96.93563,96.8502,95.81817,95.87244,95.98313,96.14635,96.60187
Sub-Saharan Africa (excluding high income),SSA,GDP at market prices (current US$),NY.GDP.MKTP.CD,1370527198887.1,1552074516283.5,1639678833125.52,1746382848078.2,1829360304583.63,1662431879464.3,1555207594557.1,1689755958207.12,1708356764548.15,..
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1577.24878032477,1738.12569652057,1786.84583238577,1852.03963300469,1888.14110535103,1670.17303293173,1521.08678271504,1609.20276154345,1584.43823372274,..
Sub-Saharan Africa (excluding high income),SSA,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,97.36126,98.75033,99.58466,99.84351,99.41838,98.02142,98.1838,98.32237,98.5595,98.92216
Sub-Saharan Africa (excluding high income),SSA,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,101.13816,102.67201,102.81596,102.69643,101.93638,100.18031,100.44741,100.61192,100.91994,101.19051
Sub-Saharan Africa (excluding high income),SSA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,56.49703,57.57991,58.47851,59.62761,59.11519,58.98011,58.76135,59.05498,59.38259,..
